episode_id,failure_mode,service,elapsed_s,timestamp,p50_latency_ms,p99_latency_ms,heap_mb,gc_pause_ms,error_rate,cache_miss_rate,db_p99_ms,cpu_pct
ep_00002_LS,LATENCY_SPIKE,order-service,118,1700208870,88.0,83.6,500.4,2.46,0.0197,0.01,18.9,40.1
ep_00002_LS,LATENCY_SPIKE,order-service,120,1700210870,79.8,85.0,495.6,23.67,0.0054,0.0431,24.8,35.1
ep_00002_LS,LATENCY_SPIKE,order-service,122,1700212870,80.0,88.2,553.4,2.0,0.0039,0.0224,27.1,35.8
ep_00002_LS,LATENCY_SPIKE,order-service,124,1700214870,90.5,101.9,474.5,3.42,0.0268,0.0258,12.8,29.4
ep_00002_LS,LATENCY_SPIKE,order-service,126,1700216870,97.1,549.8,551.0,490.26,0.0357,0.0405,16.9,31.3
ep_00002_LS,LATENCY_SPIKE,order-service,128,1700218870,101.3,88.9,507.8,9.3,0.0029,0.0326,17.2,33.4
ep_00002_LS,LATENCY_SPIKE,order-service,130,1700220870,101.8,115.1,473.8,35.03,0.0058,0.0531,20.5,40.8
ep_00002_LS,LATENCY_SPIKE,order-service,132,1700222870,89.4,109.7,504.7,13.63,0.0097,0.0192,22.2,27.0
ep_00002_LS,LATENCY_SPIKE,order-service,134,1700224870,100.7,109.8,482.8,31.91,0.005,0.01,15.0,27.3
ep_00002_LS,LATENCY_SPIKE,order-service,136,1700226870,93.1,99.0,527.0,4.22,0.0105,0.0755,13.3,32.1
ep_00002_LS,LATENCY_SPIKE,order-service,138,1700228870,84.0,101.6,544.9,3.35,0.0137,0.12,14.1,37.8
ep_00002_LS,LATENCY_SPIKE,order-service,140,1700230870,91.3,93.2,515.5,9.16,0.0132,0.0432,22.7,26.9
ep_00002_LS,LATENCY_SPIKE,order-service,142,1700232870,83.9,94.5,526.4,8.78,0.0036,0.01,19.8,32.8
ep_00002_LS,LATENCY_SPIKE,order-service,144,1700234870,80.8,97.7,512.1,8.99,0.0033,0.0434,15.0,44.5
ep_00002_LS,LATENCY_SPIKE,order-service,146,1700236870,87.9,96.1,497.7,5.72,0.0053,0.01,19.0,42.1
ep_00002_LS,LATENCY_SPIKE,order-service,148,1700238870,91.1,110.7,503.2,6.73,0.0136,0.0237,16.9,38.8
ep_00002_LS,LATENCY_SPIKE,order-service,150,1700240870,83.4,93.3,464.6,4.63,0.0052,0.0299,12.3,33.1
ep_00002_LS,LATENCY_SPIKE,order-service,152,1700242870,80.4,94.7,524.3,2.0,0.0009,0.1198,18.5,28.5
ep_00002_LS,LATENCY_SPIKE,order-service,154,1700244870,86.4,99.7,535.2,4.82,0.0057,0.0595,19.2,36.6
ep_00002_LS,LATENCY_SPIKE,order-service,156,1700246870,91.8,79.6,498.6,3.55,0.0042,0.0437,19.9,32.7
ep_00002_LS,LATENCY_SPIKE,order-service,158,1700248870,92.8,289.0,535.8,212.4,0.0295,0.0242,17.4,36.8
ep_00002_LS,LATENCY_SPIKE,order-service,160,1700250870,98.7,101.2,542.3,13.29,0.0051,0.0638,17.0,35.7
ep_00002_LS,LATENCY_SPIKE,order-service,162,1700252870,79.4,98.0,526.3,2.0,0.0121,0.01,15.7,30.5
ep_00002_LS,LATENCY_SPIKE,order-service,164,1700254870,82.1,83.3,496.7,29.55,0.0199,0.0321,21.8,46.4
ep_00002_LS,LATENCY_SPIKE,order-service,166,1700256870,104.4,117.6,477.5,9.45,0.0205,0.0252,19.4,30.9
ep_00002_LS,LATENCY_SPIKE,order-service,168,1700258870,85.3,92.1,478.7,4.04,0.0048,0.01,18.9,35.3
ep_00002_LS,LATENCY_SPIKE,order-service,170,1700260870,92.3,90.3,510.7,4.75,0.0053,0.0469,18.5,29.3
ep_00002_LS,LATENCY_SPIKE,order-service,172,1700262870,76.9,108.7,550.1,7.27,0.0047,0.054,22.4,27.4
ep_00002_LS,LATENCY_SPIKE,order-service,174,1700264870,89.7,89.3,522.8,4.0,0.0097,0.0126,15.3,32.7
ep_00002_LS,LATENCY_SPIKE,order-service,176,1700266870,77.6,109.0,525.7,2.58,0.0116,0.0466,22.7,30.7
ep_00002_LS,LATENCY_SPIKE,order-service,178,1700268870,90.4,94.8,514.9,27.87,0.0129,0.086,20.9,33.2
ep_00002_LS,LATENCY_SPIKE,order-service,180,1700270870,82.5,92.1,486.7,2.04,0.0148,0.0157,16.1,44.0
ep_00002_LS,LATENCY_SPIKE,order-service,182,1700272870,90.7,90.1,528.1,2.34,0.0184,0.0219,18.6,38.3
ep_00002_LS,LATENCY_SPIKE,order-service,184,1700274870,83.9,97.9,509.9,2.7,0.0044,0.0238,15.9,42.9
ep_00002_LS,LATENCY_SPIKE,order-service,186,1700276870,97.2,91.6,501.5,5.25,0.0026,0.0315,16.0,35.5
ep_00002_LS,LATENCY_SPIKE,order-service,188,1700278870,87.2,91.2,492.8,23.13,0.0069,0.0901,17.5,27.3
ep_00002_LS,LATENCY_SPIKE,order-service,190,1700280870,86.7,105.6,516.1,2.12,0.0086,0.0191,16.6,42.9
ep_00002_LS,LATENCY_SPIKE,order-service,192,1700282870,94.3,390.8,486.4,265.72,0.0477,0.0338,16.1,34.0
ep_00002_LS,LATENCY_SPIKE,order-service,194,1700284870,92.8,99.7,530.2,7.66,0.0035,0.0235,17.0,29.3
ep_00002_LS,LATENCY_SPIKE,order-service,196,1700286870,92.3,100.5,507.9,13.88,0.0095,0.01,28.6,29.3
ep_00002_LS,LATENCY_SPIKE,order-service,198,1700288870,85.6,102.9,501.5,2.0,0.002,0.0811,22.4,20.7
ep_00002_LS,LATENCY_SPIKE,order-service,200,1700290870,98.6,94.9,470.2,6.22,0.0281,0.0629,16.1,28.8
ep_00002_LS,LATENCY_SPIKE,order-service,202,1700292870,94.8,103.2,527.4,17.91,0.0083,0.0375,13.6,33.9
ep_00002_LS,LATENCY_SPIKE,order-service,204,1700294870,95.4,76.3,505.8,13.07,0.0052,0.01,33.7,44.7
ep_00002_LS,LATENCY_SPIKE,order-service,206,1700296870,86.1,88.1,488.1,7.33,0.0078,0.0132,15.8,26.0
ep_00002_LS,LATENCY_SPIKE,order-service,208,1700298870,88.1,85.4,531.1,22.5,0.0028,0.1044,14.7,31.3
ep_00002_LS,LATENCY_SPIKE,order-service,210,1700300870,94.3,104.1,468.4,2.0,0.0179,0.01,10.4,30.8
ep_00002_LS,LATENCY_SPIKE,order-service,212,1700302870,102.0,89.0,497.6,11.48,0.0161,0.0131,14.6,40.8
ep_00002_LS,LATENCY_SPIKE,order-service,214,1700304870,76.8,77.3,516.8,40.0,0.0116,0.091,25.7,25.1
ep_00002_LS,LATENCY_SPIKE,order-service,216,1700306870,83.8,94.0,507.0,16.24,0.0027,0.12,26.1,25.7
ep_00002_LS,LATENCY_SPIKE,order-service,218,1700308870,85.3,99.5,546.2,9.42,0.0176,0.0371,31.5,38.2
ep_00002_LS,LATENCY_SPIKE,order-service,220,1700310870,91.6,104.2,512.5,8.78,0.0114,0.0138,12.9,40.7
ep_00002_LS,LATENCY_SPIKE,order-service,222,1700312870,101.8,84.8,501.1,2.0,0.0171,0.01,19.1,37.9
ep_00002_LS,LATENCY_SPIKE,order-service,224,1700314870,100.2,98.6,514.5,22.72,0.0042,0.0671,22.1,32.8
ep_00002_LS,LATENCY_SPIKE,order-service,226,1700316870,89.8,98.6,536.5,4.4,0.0127,0.0237,23.2,36.6
ep_00002_LS,LATENCY_SPIKE,order-service,228,1700318870,103.5,93.6,532.5,13.41,0.005,0.1044,20.3,36.0
ep_00002_LS,LATENCY_SPIKE,order-service,230,1700320870,96.8,73.9,487.0,14.54,0.0208,0.0164,19.6,23.8
ep_00002_LS,LATENCY_SPIKE,order-service,232,1700322870,111.0,94.1,522.7,2.56,0.0052,0.0302,22.2,32.4
ep_00002_LS,LATENCY_SPIKE,order-service,234,1700324870,86.3,92.6,519.2,2.0,0.0334,0.0112,11.1,33.0
ep_00002_LS,LATENCY_SPIKE,order-service,236,1700326870,89.0,94.2,500.5,31.4,0.0171,0.0217,11.3,36.0
ep_00002_LS,LATENCY_SPIKE,order-service,238,1700328870,85.5,98.5,502.7,2.68,0.0034,0.01,16.8,34.5
ep_00003_LS,LATENCY_SPIKE,auth-service,0,1700056243,105.9,87.1,495.7,2.0,0.007,0.0491,27.9,35.2
ep_00003_LS,LATENCY_SPIKE,auth-service,2,1700058243,89.1,97.0,530.7,17.3,0.0057,0.01,16.7,39.8
ep_00003_LS,LATENCY_SPIKE,auth-service,4,1700060243,76.4,94.7,515.9,33.28,0.0068,0.0338,17.5,39.5
ep_00003_LS,LATENCY_SPIKE,auth-service,6,1700062243,91.3,289.8,533.0,185.76,0.0442,0.12,19.0,29.8
ep_00003_LS,LATENCY_SPIKE,auth-service,8,1700064243,75.0,84.6,530.5,6.37,0.0074,0.0594,22.6,30.1
ep_00003_LS,LATENCY_SPIKE,auth-service,10,1700066243,107.1,98.1,539.7,6.45,0.0046,0.0743,19.0,37.7
ep_00003_LS,LATENCY_SPIKE,auth-service,12,1700068243,89.5,87.5,517.0,4.23,0.0058,0.12,21.9,41.0
ep_00003_LS,LATENCY_SPIKE,auth-service,14,1700070243,86.0,85.2,483.5,17.15,0.0294,0.0886,22.0,28.1
ep_00003_LS,LATENCY_SPIKE,auth-service,16,1700072243,92.9,422.6,520.4,321.21,0.0325,0.0173,20.6,38.1
ep_00003_LS,LATENCY_SPIKE,auth-service,18,1700074243,91.5,101.7,533.2,4.76,0.0079,0.0677,20.0,43.7
ep_00003_LS,LATENCY_SPIKE,auth-service,20,1700076243,99.6,107.5,517.8,2.0,0.0115,0.0152,31.5,34.5
ep_00003_LS,LATENCY_SPIKE,auth-service,22,1700078243,89.1,105.2,522.9,11.05,0.0144,0.0101,24.3,37.5
ep_00003_LS,LATENCY_SPIKE,auth-service,24,1700080243,84.3,92.3,549.6,6.55,0.0069,0.0592,22.0,36.3
ep_00003_LS,LATENCY_SPIKE,auth-service,26,1700082243,72.4,77.4,531.9,12.1,0.0084,0.12,18.9,48.4
ep_00003_LS,LATENCY_SPIKE,auth-service,28,1700084243,98.9,93.0,502.3,3.13,0.0036,0.019,16.6,33.6
ep_00003_LS,LATENCY_SPIKE,auth-service,30,1700086243,82.3,104.8,464.4,4.8,0.008,0.012,31.4,40.4
ep_00003_LS,LATENCY_SPIKE,auth-service,32,1700088243,73.3,96.9,506.3,6.8,0.0023,0.01,14.3,32.3
ep_00003_LS,LATENCY_SPIKE,auth-service,34,1700090243,98.2,101.1,514.0,9.89,0.0107,0.0124,12.3,37.5
ep_00003_LS,LATENCY_SPIKE,auth-service,36,1700092243,94.1,87.9,504.3,2.0,0.008,0.0183,23.9,32.8
ep_00003_LS,LATENCY_SPIKE,auth-service,38,1700094243,62.4,98.5,483.4,12.48,0.0156,0.0342,13.7,36.0
ep_00003_LS,LATENCY_SPIKE,auth-service,40,1700096243,100.0,108.1,508.9,2.0,0.0153,0.01,31.1,30.9
ep_00003_LS,LATENCY_SPIKE,auth-service,42,1700098243,95.2,321.6,563.8,192.01,0.0402,0.1095,16.7,30.3
ep_00003_LS,LATENCY_SPIKE,auth-service,44,1700100243,95.3,104.9,488.3,8.82,0.0071,0.1114,25.3,37.5
ep_00003_LS,LATENCY_SPIKE,auth-service,46,1700102243,78.5,91.7,489.5,15.78,0.0086,0.0344,20.1,28.5
ep_00003_LS,LATENCY_SPIKE,auth-service,48,1700104243,94.1,103.0,494.8,2.31,0.0254,0.0397,9.3,32.7
ep_00003_LS,LATENCY_SPIKE,auth-service,50,1700106243,89.0,107.8,520.0,10.85,0.0012,0.0112,18.7,25.2
ep_00003_LS,LATENCY_SPIKE,auth-service,52,1700108243,86.9,107.9,491.3,17.38,0.0033,0.12,19.0,32.7
ep_00003_LS,LATENCY_SPIKE,auth-service,54,1700110243,93.8,337.5,515.6,271.06,0.0207,0.0185,19.4,35.0
ep_00003_LS,LATENCY_SPIKE,auth-service,56,1700112243,89.3,98.0,512.0,31.88,0.0139,0.0348,18.1,36.8
ep_00003_LS,LATENCY_SPIKE,auth-service,58,1700114243,86.0,88.0,483.0,11.64,0.0021,0.0238,11.1,37.7
ep_00003_LS,LATENCY_SPIKE,auth-service,60,1700116243,93.8,95.1,513.6,20.06,0.0086,0.0477,29.6,32.4
ep_00003_LS,LATENCY_SPIKE,auth-service,62,1700118243,76.4,91.3,512.5,29.83,0.0006,0.0586,15.1,40.9
ep_00003_LS,LATENCY_SPIKE,auth-service,64,1700120243,98.2,92.4,469.9,2.0,0.0033,0.01,28.8,27.0
ep_00003_LS,LATENCY_SPIKE,auth-service,66,1700122243,100.5,77.6,512.1,11.42,0.0057,0.12,11.9,37.3
ep_00003_LS,LATENCY_SPIKE,auth-service,68,1700124243,94.7,109.6,520.0,4.49,0.018,0.12,22.6,33.3
ep_00003_LS,LATENCY_SPIKE,auth-service,70,1700126243,94.2,339.6,518.2,292.89,0.0435,0.12,15.2,34.0
ep_00003_LS,LATENCY_SPIKE,auth-service,72,1700128243,70.0,98.9,499.8,2.0,0.0076,0.0166,15.6,31.7
ep_00003_LS,LATENCY_SPIKE,auth-service,74,1700130243,97.4,92.9,509.8,13.06,0.0119,0.0584,14.7,39.2
ep_00003_LS,LATENCY_SPIKE,auth-service,76,1700132243,90.3,88.5,521.4,2.79,0.0052,0.0627,22.3,30.2
ep_00003_LS,LATENCY_SPIKE,auth-service,78,1700134243,100.0,91.7,543.8,12.73,0.0156,0.0303,23.2,39.1
ep_00003_LS,LATENCY_SPIKE,auth-service,80,1700136243,95.4,80.3,498.4,22.66,0.011,0.0616,23.5,33.6
ep_00003_LS,LATENCY_SPIKE,auth-service,82,1700138243,69.9,103.8,517.1,18.2,0.0176,0.01,18.0,43.0
ep_00003_LS,LATENCY_SPIKE,auth-service,84,1700140243,82.8,100.4,527.7,24.85,0.0067,0.12,19.1,32.9
ep_00003_LS,LATENCY_SPIKE,auth-service,86,1700142243,104.4,77.1,491.3,2.14,0.0233,0.0488,32.7,37.1
ep_00003_LS,LATENCY_SPIKE,auth-service,88,1700144243,87.0,358.5,537.3,272.83,0.0277,0.1183,20.9,33.4
ep_00003_LS,LATENCY_SPIKE,auth-service,90,1700146243,80.5,93.1,501.7,4.62,0.0088,0.0143,17.1,33.4
ep_00003_LS,LATENCY_SPIKE,auth-service,92,1700148243,96.3,114.4,509.3,9.95,0.0014,0.0358,18.9,36.6
ep_00003_LS,LATENCY_SPIKE,auth-service,94,1700150243,89.0,111.2,519.0,2.0,0.0167,0.01,25.7,34.0
ep_00003_LS,LATENCY_SPIKE,auth-service,96,1700152243,101.1,93.8,497.7,5.13,0.0131,0.0603,21.3,31.5
ep_00003_LS,LATENCY_SPIKE,auth-service,98,1700154243,92.5,83.9,520.2,34.19,0.0145,0.0345,28.4,32.8
ep_00003_LS,LATENCY_SPIKE,auth-service,100,1700156243,84.2,106.1,532.2,4.04,0.0121,0.01,14.4,38.8
ep_00003_LS,LATENCY_SPIKE,auth-service,102,1700158243,107.5,99.6,554.2,5.72,0.0108,0.024,21.9,36.6
ep_00003_LS,LATENCY_SPIKE,auth-service,104,1700160243,88.9,81.1,510.2,40.0,0.0069,0.0235,20.9,40.7
ep_00003_LS,LATENCY_SPIKE,auth-service,106,1700162243,93.8,93.5,487.7,12.5,0.0137,0.0107,23.1,37.0
ep_00003_LS,LATENCY_SPIKE,auth-service,108,1700164243,82.3,92.6,534.5,5.46,0.0169,0.12,10.6,35.7
ep_00003_LS,LATENCY_SPIKE,auth-service,110,1700166243,89.0,103.1,497.1,2.0,0.0211,0.053,20.9,30.5
ep_00003_LS,LATENCY_SPIKE,auth-service,112,1700168243,94.0,108.4,494.0,18.96,0.0039,0.0552,20.9,40.5
ep_00003_LS,LATENCY_SPIKE,auth-service,114,1700170243,92.0,87.4,491.0,4.16,0.0018,0.0708,36.0,28.2
ep_00003_LS,LATENCY_SPIKE,auth-service,116,1700172243,97.2,107.2,540.5,14.15,0.0124,0.0635,15.3,34.0
ep_00003_LS,LATENCY_SPIKE,auth-service,118,1700174243,102.5,89.5,493.4,2.0,0.002,0.0354,15.0,39.1
ep_00003_LS,LATENCY_SPIKE,auth-service,120,1700176243,76.9,97.7,560.3,6.7,0.0034,0.0209,16.0,30.4
ep_00003_LS,LATENCY_SPIKE,auth-service,122,1700178243,107.2,93.4,527.4,13.17,0.0033,0.01,25.9,30.3
ep_00003_LS,LATENCY_SPIKE,auth-service,124,1700180243,99.7,118.2,529.9,2.65,0.0045,0.0158,16.4,42.9
ep_00003_LS,LATENCY_SPIKE,auth-service,126,1700182243,91.6,102.9,507.7,3.38,0.0096,0.0238,20.5,37.4
ep_00003_LS,LATENCY_SPIKE,auth-service,128,1700184243,80.0,87.6,549.4,13.6,0.0013,0.01,26.2,33.5
ep_00003_LS,LATENCY_SPIKE,auth-service,130,1700186243,88.7,89.1,533.1,20.2,0.0057,0.0256,17.3,43.9
ep_00003_LS,LATENCY_SPIKE,auth-service,132,1700188243,91.0,103.4,508.3,16.29,0.0024,0.0265,20.0,44.0
ep_00003_LS,LATENCY_SPIKE,auth-service,134,1700190243,92.0,88.4,532.4,2.1,0.0172,0.0225,17.6,34.7
ep_00003_LS,LATENCY_SPIKE,auth-service,136,1700192243,87.6,88.8,539.0,40.0,0.0038,0.0978,12.5,29.5
ep_00003_LS,LATENCY_SPIKE,auth-service,138,1700194243,82.3,101.0,523.4,37.47,0.0134,0.0359,14.8,36.5
ep_00003_LS,LATENCY_SPIKE,auth-service,140,1700196243,94.1,97.4,506.9,2.0,0.0044,0.022,10.6,32.8
ep_00003_LS,LATENCY_SPIKE,auth-service,142,1700198243,105.5,85.5,521.0,5.71,0.0085,0.12,15.3,34.3
ep_00003_LS,LATENCY_SPIKE,auth-service,144,1700200243,86.4,96.4,510.6,2.0,0.0031,0.01,17.5,26.6
ep_00003_LS,LATENCY_SPIKE,auth-service,146,1700202243,83.6,112.8,507.8,34.54,0.0181,0.0346,20.0,39.2
ep_00003_LS,LATENCY_SPIKE,auth-service,148,1700204243,87.4,85.8,480.6,2.0,0.0094,0.043,9.6,38.4
ep_00003_LS,LATENCY_SPIKE,auth-service,150,1700206243,91.6,103.6,523.2,4.32,0.0066,0.0883,22.5,36.1
ep_00003_LS,LATENCY_SPIKE,auth-service,152,1700208243,83.4,665.3,545.6,588.09,0.0275,0.0255,32.0,31.0
ep_00003_LS,LATENCY_SPIKE,auth-service,154,1700210243,86.1,453.7,503.2,389.74,0.0284,0.0405,20.1,35.6
ep_00003_LS,LATENCY_SPIKE,auth-service,156,1700212243,86.8,95.6,500.9,7.12,0.0164,0.0177,16.4,29.7
ep_00003_LS,LATENCY_SPIKE,auth-service,158,1700214243,102.8,87.4,531.6,14.86,0.0224,0.0507,9.9,39.9
ep_00003_LS,LATENCY_SPIKE,auth-service,160,1700216243,96.4,80.5,497.8,3.87,0.0119,0.01,23.3,29.6
ep_00003_LS,LATENCY_SPIKE,auth-service,162,1700218243,85.5,106.4,501.3,35.8,0.002,0.0275,17.1,37.0
ep_00003_LS,LATENCY_SPIKE,auth-service,164,1700220243,80.6,119.8,486.4,2.38,0.0241,0.12,15.3,40.4
ep_00003_LS,LATENCY_SPIKE,auth-service,166,1700222243,90.5,92.4,512.4,25.5,0.0051,0.033,24.8,27.0
ep_00003_LS,LATENCY_SPIKE,auth-service,168,1700224243,88.7,98.2,516.6,4.5,0.0072,0.01,34.3,33.8
ep_00003_LS,LATENCY_SPIKE,auth-service,170,1700226243,83.9,88.8,482.9,13.39,0.006,0.01,11.6,30.1
ep_00003_LS,LATENCY_SPIKE,auth-service,172,1700228243,110.4,98.7,499.8,20.12,0.0094,0.0169,14.8,36.2
ep_00003_LS,LATENCY_SPIKE,auth-service,174,1700230243,82.6,94.1,530.6,13.3,0.0063,0.01,26.8,29.2
ep_00003_LS,LATENCY_SPIKE,auth-service,176,1700232243,79.5,97.8,518.6,8.16,0.0203,0.0133,11.9,31.9
ep_00003_LS,LATENCY_SPIKE,auth-service,178,1700234243,88.4,87.5,544.6,6.41,0.0075,0.0398,21.2,30.9
ep_00003_LS,LATENCY_SPIKE,auth-service,180,1700236243,85.2,89.5,487.8,16.7,0.0139,0.0549,14.2,30.4
ep_00003_LS,LATENCY_SPIKE,auth-service,182,1700238243,83.2,112.3,500.5,2.0,0.0084,0.0682,12.2,28.9
ep_00003_LS,LATENCY_SPIKE,auth-service,184,1700240243,83.7,97.9,522.0,4.89,0.0101,0.01,16.7,28.2
ep_00003_LS,LATENCY_SPIKE,auth-service,186,1700242243,85.5,102.8,532.9,2.98,0.0124,0.0529,25.2,34.6
ep_00003_LS,LATENCY_SPIKE,auth-service,188,1700244243,78.8,99.8,520.3,5.49,0.0039,0.01,27.2,36.4
ep_00003_LS,LATENCY_SPIKE,auth-service,190,1700246243,94.1,93.9,540.8,15.88,0.0071,0.0938,11.2,36.0
ep_00003_LS,LATENCY_SPIKE,auth-service,192,1700248243,95.6,83.1,472.1,22.79,0.0418,0.12,22.6,31.9
ep_00003_LS,LATENCY_SPIKE,auth-service,194,1700250243,91.6,97.8,509.4,5.96,0.0054,0.01,20.7,34.6
ep_00003_LS,LATENCY_SPIKE,auth-service,196,1700252243,99.0,405.1,527.7,372.67,0.0268,0.0898,12.7,40.8
ep_00003_LS,LATENCY_SPIKE,auth-service,198,1700254243,97.2,89.4,494.3,5.89,0.0115,0.0697,16.3,24.0
ep_00003_LS,LATENCY_SPIKE,auth-service,200,1700256243,86.4,92.6,516.1,14.0,0.0091,0.0124,20.0,32.2
ep_00003_LS,LATENCY_SPIKE,auth-service,202,1700258243,91.4,102.2,537.1,21.95,0.0107,0.0487,30.6,36.7
ep_00003_LS,LATENCY_SPIKE,auth-service,204,1700260243,96.3,420.8,494.4,288.58,0.0372,0.0224,15.0,32.7
ep_00003_LS,LATENCY_SPIKE,auth-service,206,1700262243,89.7,90.1,512.2,13.65,0.0073,0.029,24.1,39.2
ep_00003_LS,LATENCY_SPIKE,auth-service,208,1700264243,92.8,97.3,529.9,2.72,0.0158,0.01,11.9,36.3
ep_00003_LS,LATENCY_SPIKE,auth-service,210,1700266243,85.4,94.0,527.0,12.65,0.0076,0.0678,10.2,34.8
ep_00003_LS,LATENCY_SPIKE,auth-service,212,1700268243,79.5,92.6,538.5,27.64,0.0073,0.0656,24.2,43.1
ep_00003_LS,LATENCY_SPIKE,auth-service,214,1700270243,74.7,111.4,490.8,2.0,0.0051,0.01,16.7,41.9
ep_00003_LS,LATENCY_SPIKE,auth-service,216,1700272243,85.7,91.3,500.4,11.58,0.0249,0.0215,15.5,47.2
ep_00003_LS,LATENCY_SPIKE,auth-service,218,1700274243,92.5,96.5,495.1,7.08,0.027,0.0124,24.2,33.6
ep_00003_LS,LATENCY_SPIKE,auth-service,220,1700276243,84.2,109.4,470.9,3.52,0.0098,0.0376,29.0,37.8
ep_00003_LS,LATENCY_SPIKE,auth-service,222,1700278243,90.2,78.8,508.6,7.69,0.0118,0.0392,19.5,32.9
ep_00003_LS,LATENCY_SPIKE,auth-service,224,1700280243,93.3,71.3,488.8,21.68,0.0135,0.0372,18.1,38.3
ep_00003_LS,LATENCY_SPIKE,auth-service,226,1700282243,85.8,97.1,508.2,11.4,0.0123,0.0695,23.2,33.1
ep_00003_LS,LATENCY_SPIKE,auth-service,228,1700284243,89.2,83.3,511.8,40.0,0.0046,0.0823,21.8,36.9
ep_00003_LS,LATENCY_SPIKE,auth-service,230,1700286243,87.1,100.6,484.2,15.63,0.0173,0.0158,21.8,24.2
ep_00003_LS,LATENCY_SPIKE,auth-service,232,1700288243,87.2,75.1,484.2,9.01,0.0411,0.0903,21.8,44.6
ep_00003_LS,LATENCY_SPIKE,auth-service,234,1700290243,103.4,87.1,506.1,13.81,0.0057,0.0187,15.9,32.2
ep_00003_LS,LATENCY_SPIKE,auth-service,236,1700292243,96.6,92.6,498.6,5.8,0.0146,0.01,27.3,37.9
ep_00003_LS,LATENCY_SPIKE,auth-service,238,1700294243,99.6,94.4,508.7,6.13,0.0175,0.0123,26.4,35.6
ep_00004_LS,LATENCY_SPIKE,auth-service,0,1700007149,87.9,331.6,508.9,211.19,0.0424,0.0804,16.9,33.9
ep_00004_LS,LATENCY_SPIKE,auth-service,2,1700009149,82.1,114.7,490.6,21.49,0.0046,0.01,31.5,33.4
ep_00004_LS,LATENCY_SPIKE,auth-service,4,1700011149,95.7,92.0,518.9,2.0,0.0074,0.0355,19.7,43.0
ep_00004_LS,LATENCY_SPIKE,auth-service,6,1700013149,79.7,85.1,498.2,13.58,0.0101,0.0488,16.9,29.5
ep_00004_LS,LATENCY_SPIKE,auth-service,8,1700015149,93.5,108.0,484.8,7.99,0.0051,0.0247,14.8,31.9
ep_00004_LS,LATENCY_SPIKE,auth-service,10,1700017149,105.7,109.7,519.7,7.62,0.0136,0.12,18.1,30.2
ep_00004_LS,LATENCY_SPIKE,auth-service,12,1700019149,93.0,97.2,489.8,31.16,0.006,0.1018,44.8,33.6
ep_00004_LS,LATENCY_SPIKE,auth-service,14,1700021149,94.1,91.7,510.2,17.42,0.0051,0.0365,16.6,30.4
ep_00004_LS,LATENCY_SPIKE,auth-service,16,1700023149,98.1,95.0,512.2,9.12,0.0213,0.0738,11.4,31.9
ep_00004_LS,LATENCY_SPIKE,auth-service,18,1700025149,96.9,77.5,486.0,27.83,0.0124,0.1039,16.6,39.0
ep_00004_LS,LATENCY_SPIKE,auth-service,20,1700027149,94.5,97.8,502.1,9.3,0.0112,0.0178,13.0,38.2
ep_00004_LS,LATENCY_SPIKE,auth-service,22,1700029149,94.9,83.8,494.5,9.44,0.0076,0.01,12.3,29.7
ep_00004_LS,LATENCY_SPIKE,auth-service,24,1700031149,90.4,422.1,527.3,433.01,0.0336,0.1119,14.1,33.3
ep_00004_LS,LATENCY_SPIKE,auth-service,26,1700033149,84.4,86.6,500.7,6.43,0.0055,0.0539,16.3,39.2
ep_00004_LS,LATENCY_SPIKE,auth-service,28,1700035149,82.7,115.6,554.3,2.0,0.0045,0.0127,13.4,31.6
ep_00004_LS,LATENCY_SPIKE,auth-service,30,1700037149,101.8,103.7,516.6,15.23,0.0025,0.12,36.8,35.3
ep_00004_LS,LATENCY_SPIKE,auth-service,32,1700039149,89.3,103.7,499.7,2.0,0.0283,0.01,26.4,31.6
ep_00004_LS,LATENCY_SPIKE,auth-service,34,1700041149,84.3,104.0,488.6,6.59,0.0127,0.1021,24.8,36.5
ep_00004_LS,LATENCY_SPIKE,auth-service,36,1700043149,96.0,84.9,496.5,13.19,0.0117,0.01,35.9,29.0
ep_00004_LS,LATENCY_SPIKE,auth-service,38,1700045149,99.4,73.3,492.1,12.97,0.0039,0.0566,20.6,33.8
ep_00004_LS,LATENCY_SPIKE,auth-service,40,1700047149,94.9,91.6,520.8,28.43,0.0047,0.0231,34.8,35.0
ep_00004_LS,LATENCY_SPIKE,auth-service,42,1700049149,94.2,99.6,537.5,3.11,0.0039,0.0524,21.3,36.6
ep_00004_LS,LATENCY_SPIKE,auth-service,44,1700051149,88.5,90.7,493.7,8.01,0.0047,0.0272,28.9,39.4
ep_00004_LS,LATENCY_SPIKE,auth-service,46,1700053149,84.8,103.3,523.2,9.23,0.0022,0.0192,23.5,37.7
ep_00004_LS,LATENCY_SPIKE,auth-service,48,1700055149,90.6,86.0,512.1,9.76,0.0084,0.0354,16.0,46.2
ep_00004_LS,LATENCY_SPIKE,auth-service,50,1700057149,98.2,100.2,499.3,3.15,0.0171,0.0265,12.9,36.9
ep_00004_LS,LATENCY_SPIKE,auth-service,52,1700059149,82.6,105.3,498.7,2.0,0.0037,0.0723,14.7,37.3
ep_00004_LS,LATENCY_SPIKE,auth-service,54,1700061149,87.5,85.4,510.8,3.19,0.0126,0.12,20.1,26.2
